Phytochemicals,Link
Eclipta prostrata,https://cb.imsc.res.in/imppat/phytochemical/Eclipta%20prostrata
Edgeworthia gardneri,https://cb.imsc.res.in/imppat/phytochemical/Edgeworthia%20gardneri
Edgeworthia tomentosa,https://cb.imsc.res.in/imppat/phytochemical/Edgeworthia%20tomentosa
Ehretia laevis,https://cb.imsc.res.in/imppat/phytochemical/Ehretia%20laevis
Ehretia microphylla,https://cb.imsc.res.in/imppat/phytochemical/Ehretia%20microphylla
Eichhornia crassipes,https://cb.imsc.res.in/imppat/phytochemical/Eichhornia%20crassipes
Elaeagnus angustifolia,https://cb.imsc.res.in/imppat/phytochemical/Elaeagnus%20angustifolia
Elaeagnus conferta,https://cb.imsc.res.in/imppat/phytochemical/Elaeagnus%20conferta
Elaeagnus rhamnoides,https://cb.imsc.res.in/imppat/phytochemical/Elaeagnus%20rhamnoides
Elaeis guineensis,https://cb.imsc.res.in/imppat/phytochemical/Elaeis%20guineensis
Elaeocarpus floribundus,https://cb.imsc.res.in/imppat/phytochemical/Elaeocarpus%20floribundus
Elaeocarpus serratus,https://cb.imsc.res.in/imppat/phytochemical/Elaeocarpus%20serratus
Elaeocarpus tuberculatus,https://cb.imsc.res.in/imppat/phytochemical/Elaeocarpus%20tuberculatus
Eleocharis dulcis,https://cb.imsc.res.in/imppat/phytochemical/Eleocharis%20dulcis
Elephantopus scaber,https://cb.imsc.res.in/imppat/phytochemical/Elephantopus%20scaber
Elettaria cardamomum,https://cb.imsc.res.in/imppat/phytochemical/Elettaria%20cardamomum
Eleusine coracana,https://cb.imsc.res.in/imppat/phytochemical/Eleusine%20coracana
Eleusine indica,https://cb.imsc.res.in/imppat/phytochemical/Eleusine%20indica
Eleutherococcus trifoliatus,https://cb.imsc.res.in/imppat/phytochemical/Eleutherococcus%20trifoliatus
Elsholtzia blanda,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20blanda
Elsholtzia ciliata,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20ciliata
Elsholtzia densa,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20densa
Elsholtzia eriostachya,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20eriostachya
Elsholtzia fruticosa,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20fruticosa
Elsholtzia pilosa,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20pilosa
Elsholtzia rugulosa,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20rugulosa
Elsholtzia strobilifera,https://cb.imsc.res.in/imppat/phytochemical/Elsholtzia%20strobilifera
Elymus repens,https://cb.imsc.res.in/imppat/phytochemical/Elymus%20repens
Elytraria acaulis,https://cb.imsc.res.in/imppat/phytochemical/Elytraria%20acaulis
Embelia ribes,https://cb.imsc.res.in/imppat/phytochemical/Embelia%20ribes
Embelia tsjeriam-cottam,https://cb.imsc.res.in/imppat/phytochemical/Embelia%20tsjeriam-cottam
Emex spinosa,https://cb.imsc.res.in/imppat/phytochemical/Emex%20spinosa
Emilia sonchifolia,https://cb.imsc.res.in/imppat/phytochemical/Emilia%20sonchifolia
Endosamara racemosa,https://cb.imsc.res.in/imppat/phytochemical/Endosamara%20racemosa
Endostemon viscosus,https://cb.imsc.res.in/imppat/phytochemical/Endostemon%20viscosus
Engelhardtia spicata,https://cb.imsc.res.in/imppat/phytochemical/Engelhardtia%20spicata
Enicostema axillare,https://cb.imsc.res.in/imppat/phytochemical/Enicostema%20axillare
Ensete superbum,https://cb.imsc.res.in/imppat/phytochemical/Ensete%20superbum
Entada gigas,https://cb.imsc.res.in/imppat/phytochemical/Entada%20gigas
Entada phaseoloides,https://cb.imsc.res.in/imppat/phytochemical/Entada%20phaseoloides
Entada rheedii,https://cb.imsc.res.in/imppat/phytochemical/Entada%20rheedii
Enydra fluctuans,https://cb.imsc.res.in/imppat/phytochemical/Enydra%20fluctuans
Epaltes divaricata,https://cb.imsc.res.in/imppat/phytochemical/Epaltes%20divaricata
Ephedra distachya,https://cb.imsc.res.in/imppat/phytochemical/Ephedra%20distachya
Ephedra equisetina,https://cb.imsc.res.in/imppat/phytochemical/Ephedra%20equisetina
Ephedra gerardiana,https://cb.imsc.res.in/imppat/phytochemical/Ephedra%20gerardiana
Ephedra intermedia,https://cb.imsc.res.in/imppat/phytochemical/Ephedra%20intermedia
Ephedra major,https://cb.imsc.res.in/imppat/phytochemical/Ephedra%20major
Ephedra sinica,https://cb.imsc.res.in/imppat/phytochemical/Ephedra%20sinica
Epilobium angustifolium,https://cb.imsc.res.in/imppat/phytochemical/Epilobium%20angustifolium
Epilobium hirsutum,https://cb.imsc.res.in/imppat/phytochemical/Epilobium%20hirsutum
Epilobium parviflorum,https://cb.imsc.res.in/imppat/phytochemical/Epilobium%20parviflorum
Equisetum arvense,https://cb.imsc.res.in/imppat/phytochemical/Equisetum%20arvense
Equisetum hyemale,https://cb.imsc.res.in/imppat/phytochemical/Equisetum%20hyemale
Equisetum palustre,https://cb.imsc.res.in/imppat/phytochemical/Equisetum%20palustre
Equisetum ramosissimum,https://cb.imsc.res.in/imppat/phytochemical/Equisetum%20ramosissimum
Eranthemum pulchellum,https://cb.imsc.res.in/imppat/phytochemical/Eranthemum%20pulchellum
Eranthemum roseum,https://cb.imsc.res.in/imppat/phytochemical/Eranthemum%20roseum
Erechtites valerianifolia,https://cb.imsc.res.in/imppat/phytochemical/Erechtites%20valerianifolia
Eremurus himalaicus,https://cb.imsc.res.in/imppat/phytochemical/Eremurus%20himalaicus
Ericameria nauseosa,https://cb.imsc.res.in/imppat/phytochemical/Ericameria%20nauseosa
Erigeron aegyptiacus,https://cb.imsc.res.in/imppat/phytochemical/Erigeron%20aegyptiacus
Erigeron bonariensis,https://cb.imsc.res.in/imppat/phytochemical/Erigeron%20bonariensis
Erigeron canadensis,https://cb.imsc.res.in/imppat/phytochemical/Erigeron%20canadensis
Erigeron floribundus,https://cb.imsc.res.in/imppat/phytochemical/Erigeron%20floribundus
Erigeron karvinskianus,https://cb.imsc.res.in/imppat/phytochemical/Erigeron%20karvinskianus
Erigeron kumaunensis,https://cb.imsc.res.in/imppat/phytochemical/Erigeron%20kumaunensis
Erigeron trilobus,https://cb.imsc.res.in/imppat/phytochemical/Erigeron%20trilobus
Eriobotrya japonica,https://cb.imsc.res.in/imppat/phytochemical/Eriobotrya%20japonica
Eriolaena hookeriana,https://cb.imsc.res.in/imppat/phytochemical/Eriolaena%20hookeriana
Eriolaena quinquelocularis,https://cb.imsc.res.in/imppat/phytochemical/Eriolaena%20quinquelocularis
Eriophyton wallichii,https://cb.imsc.res.in/imppat/phytochemical/Eriophyton%20wallichii
Erodium cicutarium,https://cb.imsc.res.in/imppat/phytochemical/Erodium%20cicutarium
Erodium stephanianum,https://cb.imsc.res.in/imppat/phytochemical/Erodium%20stephanianum
Eruca vesicaria,https://cb.imsc.res.in/imppat/phytochemical/Eruca%20vesicaria
Eryngium caeruleum,https://cb.imsc.res.in/imppat/phytochemical/Eryngium%20caeruleum
Eryngium foetidum,https://cb.imsc.res.in/imppat/phytochemical/Eryngium%20foetidum
Erysimum altaicum,https://cb.imsc.res.in/imppat/phytochemical/Erysimum%20altaicum
Erysimum asperum,https://cb.imsc.res.in/imppat/phytochemical/Erysimum%20asperum
Erysimum cheiri,https://cb.imsc.res.in/imppat/phytochemical/Erysimum%20cheiri
Erysimum repandum,https://cb.imsc.res.in/imppat/phytochemical/Erysimum%20repandum
Erythrina arborescens,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20arborescens
Erythrina crista-galli,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20crista-galli
Erythrina fusca,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20fusca
Erythrina resupinata,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20resupinata
Erythrina stricta,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20stricta
Erythrina suberosa,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20suberosa
Erythrina subumbrans,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20subumbrans
Erythrina variegata,https://cb.imsc.res.in/imppat/phytochemical/Erythrina%20variegata
Erythroxylum coca,https://cb.imsc.res.in/imppat/phytochemical/Erythroxylum%20coca
Erythroxylum cuneatum,https://cb.imsc.res.in/imppat/phytochemical/Erythroxylum%20cuneatum
Erythroxylum monogynum,https://cb.imsc.res.in/imppat/phytochemical/Erythroxylum%20monogynum
Eschscholzia californica,https://cb.imsc.res.in/imppat/phytochemical/Eschscholzia%20californica
Ethulia conyzoides,https://cb.imsc.res.in/imppat/phytochemical/Ethulia%20conyzoides
Etlingera linguiformis,https://cb.imsc.res.in/imppat/phytochemical/Etlingera%20linguiformis
Eucalyptus alata,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20alata
Eucalyptus alba,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20alba
Eucalyptus albens,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20albens
Eucalyptus amplifolia,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20amplifolia
Eucalyptus astringens,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20astringens
Eucalyptus baueriana,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20baueriana
Eucalyptus camaldulensis,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20camaldulensis
Eucalyptus cinerea,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20cinerea
Eucalyptus crebra,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20crebra
Eucalyptus dealbata,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20dealbata
Eucalyptus deglupta,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20deglupta
Eucalyptus delegatensis,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20delegatensis
Eucalyptus dundasii,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20dundasii
Eucalyptus exserta,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20exserta
Eucalyptus flocktoniae,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20flocktoniae
Eucalyptus foecunda,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20foecunda
Eucalyptus globulus,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20globulus
Eucalyptus goniocalyx,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20goniocalyx
Eucalyptus grandis,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20grandis
Eucalyptus gunnii,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20gunnii
Eucalyptus haemastoma,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20haemastoma
Eucalyptus hybrida,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20hybrida
Eucalyptus jensenii,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20jensenii
Eucalyptus kirtoniana,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20kirtoniana
Eucalyptus leucoxylon,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20leucoxylon
Eucalyptus luehmanniana,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20luehmanniana
Eucalyptus macarthurii,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20macarthurii
Eucalyptus macrocarpa,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20macrocarpa
Eucalyptus macrorhyncha,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20macrorhyncha
Eucalyptus melanophloia,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20melanophloia
Eucalyptus melliodora,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20melliodora
Eucalyptus michaeliana,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20michaeliana
Eucalyptus microcorys,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20microcorys
Eucalyptus microtheca,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20microtheca
Eucalyptus moluccana,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20moluccana
Eucalyptus obliqua,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20obliqua
Eucalyptus ovata,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20ovata
Eucalyptus perriniana,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20perriniana
Eucalyptus platypus,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20platypus
Eucalyptus polyanthemos,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20polyanthemos
Eucalyptus pulverulenta,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20pulverulenta
Eucalyptus radiata,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20radiata
Eucalyptus regnans,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20regnans
Eucalyptus resinifera,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20resinifera
Eucalyptus risdonii,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20risdonii
Eucalyptus robusta,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20robusta
Eucalyptus rudis,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20rudis
Eucalyptus saligna,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20saligna
Eucalyptus sideroxylon,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20sideroxylon
Eucalyptus sieberi,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20sieberi
Eucalyptus smithii,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20smithii
Eucalyptus staigeriana,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20staigeriana
Eucalyptus tereticornis,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20tereticornis
Eucalyptus urnigera,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20urnigera
Eucalyptus urophylla,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20urophylla
Eucalyptus viminalis,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20viminalis
Eucalyptus viridis,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20viridis
Eucalyptus youmanii,https://cb.imsc.res.in/imppat/phytochemical/Eucalyptus%20youmanii
Euchresta horsfieldii,https://cb.imsc.res.in/imppat/phytochemical/Euchresta%20horsfieldii
Eugenia myrcianthes,https://cb.imsc.res.in/imppat/phytochemical/Eugenia%20myrcianthes
Eugenia uniflora,https://cb.imsc.res.in/imppat/phytochemical/Eugenia%20uniflora
Eulophia spectabilis,https://cb.imsc.res.in/imppat/phytochemical/Eulophia%20spectabilis
Euodia fraxinifolia,https://cb.imsc.res.in/imppat/phytochemical/Euodia%20fraxinifolia
Euodia glabrifolia,https://cb.imsc.res.in/imppat/phytochemical/Euodia%20glabrifolia
Euonymus alatus,https://cb.imsc.res.in/imppat/phytochemical/Euonymus%20alatus
Euonymus atropurpureus,https://cb.imsc.res.in/imppat/phytochemical/Euonymus%20atropurpureus
Euonymus echinatus,https://cb.imsc.res.in/imppat/phytochemical/Euonymus%20echinatus
Euonymus hamiltonianus,https://cb.imsc.res.in/imppat/phytochemical/Euonymus%20hamiltonianus
Euonymus lucidus,https://cb.imsc.res.in/imppat/phytochemical/Euonymus%20lucidus
Euonymus tingens,https://cb.imsc.res.in/imppat/phytochemical/Euonymus%20tingens
Eupatorium cannabinum,https://cb.imsc.res.in/imppat/phytochemical/Eupatorium%20cannabinum
Eupatorium capillifolium,https://cb.imsc.res.in/imppat/phytochemical/Eupatorium%20capillifolium
Eupatorium chinense,https://cb.imsc.res.in/imppat/phytochemical/Eupatorium%20chinense
Eupatorium inulifolium,https://cb.imsc.res.in/imppat/phytochemical/Eupatorium%20inulifolium
Euphorbia antiquorum,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20antiquorum
Euphorbia atoto,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20atoto
Euphorbia caducifolia,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20caducifolia
Euphorbia cattimandoo,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20cattimandoo
Euphorbia chamaesyce,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20chamaesyce
Euphorbia clarkeana,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20clarkeana
Euphorbia dracunculoides,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20dracunculoides
Euphorbia fischeriana,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20fischeriana
Euphorbia fusiformis,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20fusiformis
Euphorbia granulata,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20granulata
Euphorbia helioscopia,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20helioscopia
Euphorbia heterophylla,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20heterophylla
Euphorbia heyneana,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20heyneana
Euphorbia hirta,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20hirta
Euphorbia hypericifolia,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20hypericifolia
Euphorbia hyssopifolia,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20hyssopifolia
Euphorbia indica,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20indica
Euphorbia lacei,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20lacei
Euphorbia lactea,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20lactea
Euphorbia lagascae,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20lagascae
Euphorbia lathyris,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20lathyris
Euphorbia maddenii,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20maddenii
Euphorbia milii,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20milii
Euphorbia neriifolia,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20neriifolia
Euphorbia nivulia,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20nivulia
Euphorbia peplus,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20peplus
Euphorbia prostrata,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20prostrata
Euphorbia pulcherrima,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20pulcherrima
Euphorbia resinifera,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20resinifera
Euphorbia rothiana,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20rothiana
Euphorbia royleana,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20royleana
Euphorbia serpens,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20serpens
Euphorbia sikkimensis,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20sikkimensis
Euphorbia thymifolia,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20thymifolia
Euphorbia tirucalli,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20tirucalli
Euphorbia tithymaloides,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20tithymaloides
Euphorbia tortilis,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20tortilis
Euphorbia umbellata,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20umbellata
Euphorbia wallichii,https://cb.imsc.res.in/imppat/phytochemical/Euphorbia%20wallichii
Euphrasia officinalis,https://cb.imsc.res.in/imppat/phytochemical/Euphrasia%20officinalis
Euphrasia simplex,https://cb.imsc.res.in/imppat/phytochemical/Euphrasia%20simplex
Eurya acuminata,https://cb.imsc.res.in/imppat/phytochemical/Eurya%20acuminata
Eurya japonica,https://cb.imsc.res.in/imppat/phytochemical/Eurya%20japonica
Euryale ferox,https://cb.imsc.res.in/imppat/phytochemical/Euryale%20ferox
Eurycoma longifolia,https://cb.imsc.res.in/imppat/phytochemical/Eurycoma%20longifolia
Euscaphis japonica,https://cb.imsc.res.in/imppat/phytochemical/Euscaphis%20japonica
Evodia meliifolia,https://cb.imsc.res.in/imppat/phytochemical/Evodia%20meliifolia
Evolvulus alsinoides,https://cb.imsc.res.in/imppat/phytochemical/Evolvulus%20alsinoides
Evolvulus nummularius,https://cb.imsc.res.in/imppat/phytochemical/Evolvulus%20nummularius
Exacum tetragonum,https://cb.imsc.res.in/imppat/phytochemical/Exacum%20tetragonum
Excoecaria agallocha,https://cb.imsc.res.in/imppat/phytochemical/Excoecaria%20agallocha
Excoecaria kawakamii,https://cb.imsc.res.in/imppat/phytochemical/Excoecaria%20kawakamii
Fagonia arabica,https://cb.imsc.res.in/imppat/phytochemical/Fagonia%20arabica
Fagonia cretica,https://cb.imsc.res.in/imppat/phytochemical/Fagonia%20cretica
Fagonia indica,https://cb.imsc.res.in/imppat/phytochemical/Fagonia%20indica
Fagonia paulayana,https://cb.imsc.res.in/imppat/phytochemical/Fagonia%20paulayana
